,date,time,currency,impact,event,actual,forecast,previous
7822,2021-05-02,All Day,JPY,holiday,Bank Holiday,,,
7823,2021-04-30,22:00,USD,low,Revised UoM Consumer Sentiment,88.3,87.3,86.5
7824,2021-04-30, ,CAD,low,RMPI m/m,2.3%,2.0%,6.5%
7825,2021-04-30, ,USD,low,Core PCE Price Index m/m,0.4%,0.3%,0.1%
7826,2021-04-30, ,USD,low,Employment Cost Index q/q,0.9%,0.7%,0.7%
7827,2021-04-30, ,USD,low,Personal Income m/m,21.1%,20.1%,-7.0%
7828,2021-04-30, ,USD,low,Personal Spending m/m,4.2%,4.3%,-1.0%
7829,2021-04-30,21:45,USD,low,Chicago PMI,72.1,65.4,66.3
7830,2021-04-30, ,USD,low,Revised UoM Inflation Expectations,3.4%,,3.7%
7831,2021-04-30,20:30,CAD,medium,GDP m/m,0.4%,0.5%,0.7%
7832,2021-04-30,7:30,JPY,low,Tokyo Core CPI y/y,-0.2%,0.0%,-0.1%
7833,2021-04-30,7:50,JPY,low,Prelim Industrial Production m/m,2.2%,-2.0%,-1.3%
7834,2021-04-30,8:30,JPY,low,Final Manufacturing PMI,53.6,51.6,52.7
7835,2021-04-30,9:00,CNY,medium,Manufacturing PMI,51.1,55.9,51.9
7836,2021-04-30,9:30,AUD,low,PPI q/q,0.4%,0.3%,0.5%
7837,2021-04-30,9:45,CNY,low,Caixin Manufacturing PMI,51.9,50.9,50.6
7838,2021-04-30, ,CAD,low,IPPI m/m,1.6%,1.5%,2.8%
7839,2021-04-30,17:00,EUR,low,CPI Flash Estimate y/y,1.6%,1.6%,1.3%
7840,2021-04-30, ,EUR,low,Unemployment Rate,8.1%,8.3%,8.2%
7841,2021-04-30, ,EUR,low,Spanish Flash GDP q/q,-0.5%,-0.5%,0.0%
7842,2021-04-30,14:45,EUR,low,French Prelim CPI m/m,0.2%,0.2%,0.6%
7843,2021-04-30,14:30,CHF,low,Retail Sales y/y,22.6%,-5.4%,-6.6%
7844,2021-04-30,13:58,GBP,low,Nationwide HPI m/m,2.1%,0.5%,-0.3%
7845,2021-04-30, ,EUR,low,French Flash GDP q/q,0.4%,0.0%,-1.4%
7846,2021-04-30,13:30,EUR,low,French Consumer Spending m/m,-1.1%,0.5%,0.3%
7847,2021-04-30,24:59,JPY,low,Consumer Confidence,34.7,34.3,36.1
7848,2021-04-30,15:00,CHF,low,KOF Economic Barometer,134.0,119.5,118.0
7849,2021-04-30, ,EUR,low,Prelim Flash GDP q/q,-0.6%,-0.8%,-0.7%
7850,2021-04-30, ,EUR,low,Italian Monthly Unemployment Rate,10.1%,10.3%,10.2%
7851,2021-04-30,16:00,CHF,medium,SNB Chairman Jordan Speaks,,,
7852,2021-04-30, ,EUR,medium,German Prelim GDP q/q,-1.7%,-1.5%,0.3%
7853,2021-04-30, ,EUR,low,Italian Prelim GDP q/q,-0.4%,-0.5%,-1.9%
7854,2021-04-30, ,EUR,low,Core CPI Flash Estimate y/y,0.8%,0.8%,0.9%
7855,2021-04-30, ,EUR,low,Italian Prelim CPI m/m,0.4%,0.3%,0.3%
7856,2021-04-29,9:00,NZD,low,ANZ Business Confidence,-2.0,,-8.4
7857,2021-04-29, ,AUD,low,Private Sector Credit m/m,0.4%,0.3%,0.2%
7858,2021-04-29, ,CNY,low,Non-Manufacturing PMI,54.9,51.8,56.3
7859,2021-04-29,2:00,USD,high,FOMC Statement,,,
7860,2021-04-29, ,JPY,low,Unemployment Rate,2.6%,2.9%,2.9%
7861,2021-04-29,9:30,AUD,low,Import Prices q/q,0.2%,-1.5%,-1.0%
7862,2021-04-29,22:00,USD,medium,Pending Home Sales m/m,1.9%,4.2%,-11.5%
7863,2021-04-29,22:30,USD,low,Natural Gas Storage,15B,8B,38B
7864,2021-04-29, ,EUR,low,Spanish Unemployment Rate,16.0%,16.5%,16.1%
7865,2021-04-29,2:30,USD,high,FOMC Press Conference,,,
7866,2021-04-29,14:00,EUR,low,German Import Prices m/m,1.8%,0.9%,1.7%
7867,2021-04-29,All Day,EUR,low,German Prelim CPI m/m,0.7%,0.5%,0.5%
7868,2021-04-29, ,USD,medium,Unemployment Claims,553K,545K,566K
7869,2021-04-29,15:00,EUR,low,Spanish Flash CPI y/y,2.2%,1.9%,1.3%
7870,2021-04-29,6:45,NZD,low,Trade Balance,33M,33M,201M
7871,2021-04-29,15:55,EUR,low,German Unemployment Change,9K,-10K,-6K
7872,2021-04-29,16:00,EUR,low,M3 Money Supply y/y,10.1%,10.2%,12.2%
7873,2021-04-29, ,EUR,low,Private Loans y/y,3.3%,3.2%,3.0%
7874,2021-04-29,17:16,EUR,low,Italian 10-y Bond Auction,0.88|1.4,,0.72|1.4
7875,2021-04-29,20:30,USD,high,Advance GDP q/q,6.4%,6.8%,4.3%
7876,2021-04-29, ,USD,medium,Advance GDP Price Index q/q,4.1%,2.6%,2.0%
7877,2021-04-28,7:50,JPY,low,Retail Sales y/y,5.2%,4.6%,-1.5%
7878,2021-04-28,7:01,GBP,low,BRC Shop Price Index y/y,-1.3%,,-2.4%
7879,2021-04-28,4:00,CAD,high,BOC Gov Macklem Speaks,,,
7880,2021-04-28, ,USD,high,President Biden Speaks,,,
7881,2021-04-28,All Day,JPY,holiday,Bank Holiday,,,
7882,2021-04-28,9:30,AUD,high,CPI q/q,0.6%,0.9%,0.9%
7883,2021-04-28,13:00,JPY,low,Housing Starts y/y,1.5%,-7.2%,-3.7%
7884,2021-04-28, ,USD,medium,Federal Funds Rate,<0.25%,<0.25%,<0.25%
7885,2021-04-28,22:00,EUR,medium,ECB President Lagarde Speaks,,,
7886,2021-04-28, ,USD,low,Prelim Wholesale Inventories m/m,1.4%,0.5%,0.6%
7887,2021-04-28, ,USD,low,Goods Trade Balance,-90.6B,-88.2B,-87.1B
7888,2021-04-28,22:30,USD,medium,Crude Oil Inventories,0.1M,-0.9M,0.6M
7889,2021-04-28,14:00,EUR,low,German GfK Consumer Climate,-8.8,-4.1,-6.1
7890,2021-04-28,16:00,CHF,low,Credit Suisse Economic Expectations,68.3,,66.7
7891,2021-04-28,20:30,CAD,medium,Core Retail Sales m/m,4.8%,3.5%,-0.1%
7892,2021-04-28, ,CAD,medium,Retail Sales m/m,4.8%,4.0%,0.0%
7893,2021-04-27,22:00,USD,medium,CB Consumer Confidence,121.7,113.1,109.0
7894,2021-04-27, ,AUD,low,Goods Trade Balance,8.50B,,7.54B
7895,2021-04-27, ,AUD,high,Trimmed Mean CPI q/q,0.3%,0.5%,0.4%
7896,2021-04-27,21:59,USD,low,Richmond Manufacturing Index,17,22,17
7897,2021-04-27,11:02,JPY,high,BOJ Outlook Report,,,
7898,2021-04-27, ,USD,low,S&P/CS Composite-20 HPI y/y,11.9%,11.8%,11.1%
7899,2021-04-27,21:00,USD,low,HPI m/m,0.9%,1.0%,1.0%
7900,2021-04-27,All Day,All,high,OPEC-JMMC Meetings,,,
7901,2021-04-27,18:00,GBP,low,CBI Realized Sales,20,9,-45
7902,2021-04-27,14:30,JPY,medium,BOJ Press Conference,,,
7903,2021-04-27,24:59,JPY,low,BOJ Core CPI y/y,0.0%,-0.2%,-0.2%
7904,2021-04-26,7:50,JPY,low,SPPI y/y,0.7%,0.0%,0.0%
7905,2021-04-26, ,JPY,low,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
7906,2021-04-26, ,JPY,medium,Monetary Policy Statement,,,
7907,2021-04-26,16:00,EUR,medium,German ifo Business Climate,96.8,97.8,96.6
7908,2021-04-26,21:00,CNY,low,CB Leading Index m/m,1.0%,,1.1%
7909,2021-04-26,20:58,EUR,low,Belgian NBB Business Climate,4.4,1.7,-1.0
7910,2021-04-26, ,USD,low,Durable Goods Orders m/m,0.5%,2.5%,-1.2%
7911,2021-04-26,20:30,USD,low,Core Durable Goods Orders m/m,1.6%,1.6%,-0.3%
7912,2021-04-25,All Day,NZD,holiday,Bank Holiday,,,
7913,2021-04-25,All Day,AUD,holiday,Bank Holiday,,,
7914,2021-04-23,11:00,NZD,low,Credit Card Spending y/y,2.2%,,-12.6%
7915,2021-04-23,8:30,JPY,low,Flash Manufacturing PMI,53.3,53.1,52.7
7916,2021-04-23,7:30,JPY,low,National Core CPI y/y,-0.1%,-0.2%,-0.4%
7917,2021-04-23,7:01,GBP,low,GfK Consumer Confidence,-15,-12,-16
7918,2021-04-23,7:00,AUD,low,Flash Manufacturing PMI,59.6,,56.8
7919,2021-04-23,22:35,EUR,medium,ECB President Lagarde Speaks,,,
7920,2021-04-23,21:45,USD,medium,Flash Manufacturing PMI,60.6,60.9,59.1
7921,2021-04-23,22:00,USD,low,New Home Sales,1021K,885K,846K
7922,2021-04-23, ,USD,low,Flash Services PMI,63.1,61.6,60.4
7923,2021-04-23,16:00,EUR,medium,Flash Manufacturing PMI,63.3,62.0,62.5
7924,2021-04-23, ,GBP,medium,Flash Services PMI,60.1,58.9,56.3
7925,2021-04-23,16:30,GBP,medium,Flash Manufacturing PMI,60.7,59.0,58.9
7926,2021-04-23,14:00,GBP,medium,Retail Sales m/m,5.4%,1.5%,2.2%
7927,2021-04-23, ,GBP,low,Public Sector Net Borrowing,27.3B,21.2B,15.3B
7928,2021-04-23,15:15,EUR,high,French Flash Services PMI,50.4,46.6,48.2
7929,2021-04-23, ,EUR,medium,French Flash Manufacturing PMI,59.2,59.0,59.3
7930,2021-04-23,15:30,EUR,high,German Flash Manufacturing PMI,66.4,65.8,66.6
7931,2021-04-23, ,EUR,high,German Flash Services PMI,50.1,51.1,51.5
7932,2021-04-23, ,EUR,medium,Flash Services PMI,50.3,49.1,49.6
7933,2021-04-22,18:00,GBP,low,CBI Industrial Order Expectations,-8,2,-5
7934,2021-04-22,9:30,AUD,low,NAB Quarterly Business Confidence,17,,15
7935,2021-04-22, ,EUR,medium,Main Refinancing Rate,0.00%,0.00%,0.00%
7936,2021-04-22,14:00,CHF,low,Trade Balance,5.82B,4.12B,3.67B
7937,2021-04-22,16:42,EUR,low,Spanish 10-y Bond Auction,0.37|1.9,,-0.04|1.8
7938,2021-04-22, ,AUD,low,Flash Services PMI,58.6,,55.5
7939,2021-04-22,19:45,EUR,high,Monetary Policy Statement,,,
7940,2021-04-22,22:30,USD,low,Natural Gas Storage,38B,47B,61B
7941,2021-04-22,22:00,USD,low,CB Leading Index m/m,1.3%,1.0%,-0.1%
7942,2021-04-22,21:30,EUR,low,Consumer Confidence,-8,-11,-11
7943,2021-04-22, ,USD,medium,Unemployment Claims,547K,607K,586K
7944,2021-04-22, ,EUR,high,ECB Press Conference,,,
7945,2021-04-22, ,USD,low,Existing Home Sales,6.01M,6.18M,6.24M
7946,2021-04-22,20:30,CAD,low,NHPI m/m,1.1%,2.1%,1.9%
7947,2021-04-21,22:30,USD,medium,Crude Oil Inventories,0.6M,-3.7M,-5.9M
7948,2021-04-21,22:00,CAD,high,BOC Monetary Policy Report,,,
7949,2021-04-21, ,CAD,high,BOC Rate Statement,,,
7950,2021-04-21, ,CAD,medium,Overnight Rate,0.25%,0.25%,0.25%
7951,2021-04-21,8:30,AUD,low,MI Leading Index m/m,0.4%,,0.2%
7952,2021-04-21,23:00,CAD,high,BOC Press Conference,,,
7953,2021-04-21,6:45,NZD,high,CPI q/q,0.8%,0.8%,0.5%
7954,2021-04-21,9:30,AUD,high,Retail Sales m/m,1.4%,1.0%,-0.8%
7955,2021-04-21, ,CAD,low,Trimmed CPI y/y,2.2%,2.0%,2.0%
7956,2021-04-21,20:32,CAD,low,Core CPI m/m,0.3%,,0.3%
7957,2021-04-21,14:02,GBP,low,Core CPI y/y,1.1%,1.1%,0.9%
7958,2021-04-21, ,CAD,low,Median CPI y/y,2.1%,2.1%,2.0%
7959,2021-04-21,20:30,CAD,medium,CPI m/m,0.5%,0.6%,0.5%
7960,2021-04-21,18:30,GBP,medium,BOE Gov Bailey Speaks,,,
7961,2021-04-21,17:33,EUR,low,German 10-y Bond Auction,-0.25|1.7,,-0.36|1.5
7962,2021-04-21,16:30,GBP,low,HPI y/y,8.6%,8.0%,8.0%
7963,2021-04-21,16:05,GBP,low,MPC Member Ramsden Speaks,,,
7964,2021-04-21, ,GBP,low,RPI y/y,1.5%,1.6%,1.4%
7965,2021-04-21, ,CAD,low,Common CPI y/y,1.5%,1.4%,1.3%
7966,2021-04-21, ,GBP,low,PPI Input m/m,1.3%,0.5%,0.9%
7967,2021-04-21, ,GBP,low,PPI Output m/m,0.5%,0.3%,0.7%
7968,2021-04-21,14:00,GBP,medium,CPI y/y,0.7%,0.8%,0.4%
7969,2021-04-20,22:15,NZD,low,GDT Price Index,-0.1%,,0.3%
7970,2021-04-20,22:30,AUD,low,CB Leading Index m/m,0.5%,,-0.1%
7971,2021-04-20,14:02,GBP,medium,Claimant Count Change,10.1K,24.5K,67.3K
7972,2021-04-20, ,GBP,low,Average Earnings Index 3m/y,4.5%,4.7%,4.8%
7973,2021-04-20,9:30,AUD,low,Monetary Policy Meeting Minutes,,,
7974,2021-04-20, ,GBP,low,Unemployment Rate,4.9%,5.0%,5.0%
7975,2021-04-20,14:00,EUR,low,German PPI m/m,0.9%,0.6%,0.7%
7976,2021-04-20,24:30,JPY,low,Tertiary Industry Activity m/m,0.3%,0.6%,-1.0%
7977,2021-04-20,4:08,CAD,low,Annual Budget Release,,,
7978,2021-04-19,7:50,JPY,low,Trade Balance,0.30T,0.20T,-0.01T
7979,2021-04-19,7:01,GBP,low,Rightmove HPI m/m,2.1%,,0.8%
7980,2021-04-19,6:30,NZD,low,BusinessNZ Services Index,52.4,,49.7
7981,2021-04-19,24:30,JPY,low,Revised Industrial Production m/m,-1.3%,-2.1%,-2.1%
7982,2021-04-19,20:13,CAD,low,Housing Starts,335K,254K,276K
7983,2021-04-19,18:00,EUR,low,German Buba Monthly Report,,,
7984,2021-04-19,16:00,EUR,low,Current Account,25.9B,31.2B,34.7B
7985,2021-04-16,4:00,USD,low,TIC Long-Term Purchases,4.2B,120.5B,91.0B
7986,2021-04-16,6:30,NZD,low,BusinessNZ Manufacturing Index,63.6,,54.2
7987,2021-04-16,10:00,CNY,high,GDP q/y,18.3%,18.3%,6.5%
7988,2021-04-16, ,CAD,low,Wholesale Sales m/m,-0.7%,-0.5%,4.0%
7989,2021-04-16, ,USD,low,Prelim UoM Inflation Expectations,3.7%,,3.1%
7990,2021-04-16,22:00,USD,medium,Prelim UoM Consumer Sentiment,86.5,88.9,84.9
7991,2021-04-16,21:00,USD,medium,Treasury Currency Report,,,
7992,2021-04-16, ,USD,low,Housing Starts,1.74M,1.60M,1.46M
7993,2021-04-16, ,USD,low,Building Permits,1.77M,1.75M,1.72M
7994,2021-04-16,17:00,EUR,low,Final CPI y/y,1.3%,1.3%,1.3%
7995,2021-04-16,20:30,CAD,low,Foreign Securities Purchases,8.52B,6.05B,1.11B
7996,2021-04-16,All Day,EUR,low,Eurogroup Meetings,,,
7997,2021-04-16,14:30,CHF,low,PPI m/m,0.6%,0.2%,0.0%
7998,2021-04-16,16:05,EUR,low,Italian Trade Balance,4.75B,4.95B,1.58B
7999,2021-04-16, ,EUR,low,Final Core CPI y/y,0.9%,0.9%,0.9%
8000,2021-04-16,2:00,USD,low,FOMC Member Daly Speaks,,,
8001,2021-04-16, ,EUR,low,Trade Balance,18.4B,21.9B,28.7B
8002,2021-04-16, ,GBP,low,MPC Member Cunliffe Speaks,,,
8003,2021-04-16,All Day,EUR,low,ECOFIN Meetings,,,
8004,2021-04-15,9:00,AUD,low,MI Inflation Expectations,3.2%,,4.1%
8005,2021-04-15,6:45,NZD,low,FPI m/m,0.0%,,-0.9%
8006,2021-04-15,4:00,USD,low,FOMC Member Bostic Speaks,,,
8007,2021-04-15,3:45,USD,low,FOMC Member Clarida Speaks,,,
8008,2021-04-15,2:30,USD,low,FOMC Member Williams Speaks,,,
8009,2021-04-15,9:30,AUD,high,Employment Change,70.7K,35.2K,88.7K
8010,2021-04-15, ,CNY,low,Unemployment Rate,5.3%,5.4%,5.5%
8011,2021-04-15, ,CNY,low,Retail Sales y/y,34.2%,28.0%,33.8%
8012,2021-04-15, ,CNY,low,NBS Press Conference,,,
8013,2021-04-15, ,CNY,low,Industrial Production y/y,14.1%,18.3%,35.1%
8014,2021-04-15, ,CNY,low,Fixed Asset Investment ytd/y,25.6%,27.0%,35.0%
8015,2021-04-15,23:30,USD,low,FOMC Member Bostic Speaks,,,
8016,2021-04-15,2:00,USD,low,Beige Book,,,
8017,2021-04-15,12:00,USD,high,Fed Chair Powell Speaks,,,
8018,2021-04-15,22:30,USD,low,Natural Gas Storage,61B,67B,20B
8019,2021-04-15, ,USD,medium,Philly Fed Manufacturing Index,50.2,41.0,51.8
8020,2021-04-15, ,USD,low,NAHB Housing Market Index,83,84,82
8021,2021-04-15,14:00,EUR,low,German Final CPI m/m,0.5%,0.5%,0.5%
8022,2021-04-15,14:45,EUR,low,French Final CPI m/m,0.6%,0.6%,0.6%
8023,2021-04-15,15:02,CNY,low,Foreign Direct Investment ytd/y,39.9%,,31.5%
8024,2021-04-15,16:30,GBP,low,BOE Credit Conditions Survey,,,
8025,2021-04-15, ,USD,high,Core Retail Sales m/m,8.4%,5.1%,-2.5%
8026,2021-04-15, ,USD,high,Retail Sales m/m,9.8%,5.8%,-2.7%
8027,2021-04-15,20:30,CAD,low,Manufacturing Sales m/m,-1.6%,-1.1%,3.4%
8028,2021-04-15, ,USD,medium,Unemployment Claims,576K,703K,769K
8029,2021-04-15, ,USD,low,Empire State Manufacturing Index,26.3,19.3,17.4
8030,2021-04-15,20:32,CAD,low,ADP Non-Farm Employment Change,634.8K,,271.7K
8031,2021-04-15, ,USD,low,Business Inventories m/m,0.5%,0.5%,0.4%
8032,2021-04-15,21:15,USD,low,Capacity Utilization Rate,74.4%,75.6%,73.8%
8033,2021-04-15, ,USD,low,Industrial Production m/m,1.4%,2.7%,-2.2%
8034,2021-04-15,21:30,GBP,low,CB Leading Index m/m,-0.4%,,-0.5%
8035,2021-04-15,22:00,CHF,medium,Gov Board Member Maechler Speaks,,,
8036,2021-04-14,17:00,EUR,low,Industrial Production m/m,-1.0%,-1.2%,0.8%
8037,2021-04-14,17:34,EUR,low,German 30-y Bond Auction,0.22|1.3,,0.21|1.2
8038,2021-04-14,6:51,NZD,low,Visitor Arrivals m/m,-2.8%,,-7.7%
8039,2021-04-14,7:50,JPY,low,Core Machinery Orders m/m,-8.5%,2.4%,-4.5%
8040,2021-04-14,8:30,AUD,low,Westpac Consumer Sentiment,6.2%,,2.6%
8041,2021-04-14,10:00,NZD,high,RBNZ Rate Statement,,,
8042,2021-04-14, ,AUD,high,Unemployment Rate,5.6%,5.7%,5.8%
8043,2021-04-14,1:01,USD,medium,30-y Bond Auction,2.32|2.5,,2.30|2.3
8044,2021-04-14, ,USD,medium,Crude Oil Inventories,-5.9M,-2.4M,-3.5M
8045,2021-04-14,22:30,GBP,low,MPC Member Haskel Speaks,,,
8046,2021-04-14,22:00,EUR,medium,ECB President Lagarde Speaks,,,
8047,2021-04-14,20:30,USD,low,Import Prices m/m,1.2%,1.0%,1.3%
8048,2021-04-14,3:15,USD,low,FOMC Member Bostic Speaks,,,
8049,2021-04-13,11:07,CNY,medium,USD-Denominated Trade Balance,13.8B,52.0B,103.3B
8050,2021-04-13,11:06,CNY,medium,Trade Balance,88B,330B,676B
8051,2021-04-13,9:30,AUD,medium,NAB Business Confidence,15,,18
8052,2021-04-13,7:50,JPY,low,M2 Money Stock y/y,9.5%,9.6%,9.6%
8053,2021-04-13,7:01,GBP,low,BRC Retail Sales Monitor y/y,20.3%,11.9%,9.5%
8054,2021-04-13,6:00,NZD,medium,NZIER Business Confidence,-13,,-6
8055,2021-04-13,2:00,USD,low,Federal Budget Balance,-659.6B,-665.5B,-310.9B
8056,2021-04-13,1:01,USD,medium,10-y Bond Auction,1.68|2.4,,1.52|2.4
8057,2021-04-13, ,NZD,medium,Official Cash Rate,0.25%,0.25%,0.25%
8058,2021-04-13, ,USD,high,Core CPI m/m,0.3%,0.2%,0.1%
8059,2021-04-13,16:00,EUR,low,Italian Industrial Production m/m,0.2%,0.7%,1.1%
8060,2021-04-13, ,USD,high,CPI y/y,2.6%,2.5%,1.7%
8061,2021-04-13,14:00,EUR,low,German WPI m/m,1.7%,0.6%,1.4%
8062,2021-04-13, ,GBP,low,Construction Output m/m,1.6%,0.5%,0.0%
8063,2021-04-13, ,GBP,low,GDP m/m,0.4%,0.5%,-2.2%
8064,2021-04-13, ,GBP,low,Goods Trade Balance,-16.4B,-10.4B,-12.6B
8065,2021-04-13, ,GBP,low,Industrial Production m/m,1.0%,0.5%,-1.8%
8066,2021-04-13, ,GBP,low,Manufacturing Production m/m,1.3%,0.5%,-2.3%
8067,2021-04-13, ,GBP,low,Index of Services 3m/3m,-1.9%,-2.3%,-1.9%
8068,2021-04-13,20:30,USD,high,CPI m/m,0.6%,0.5%,0.4%
8069,2021-04-13,17:00,EUR,low,ZEW Economic Sentiment,66.3,77.2,74.0
8070,2021-04-13, ,EUR,low,German ZEW Economic Sentiment,70.7,79.1,76.6
8071,2021-04-13,18:00,USD,low,NFIB Small Business Index,98.2,98.2,95.8
8072,2021-04-13,20:28,GBP,low,NIESR GDP Estimate,-1.5%,,-1.6%
8073,2021-04-12,17:00,EUR,low,Retail Sales m/m,3.0%,1.3%,-5.2%
8074,2021-04-12,22:30,CAD,high,BOC Business Outlook Survey,,,
8075,2021-04-12, ,CNY,low,New Loans,2730B,2300B,1360B
8076,2021-04-12,16:00,CNY,low,M2 Money Supply y/y,9.4%,9.5%,10.1%
8077,2021-04-12,13:59,JPY,low,Prelim Machine Tool Orders y/y,65.0%,,36.7%
8078,2021-04-12,21:00,GBP,low,MPC Member Tenreyro Speaks,,,
8079,2021-04-12,7:00,USD,high,Fed Chair Powell Speaks,,,
8080,2021-04-12,7:50,JPY,low,Bank Lending y/y,6.3%,6.3%,6.2%
8081,2021-04-11, ,JPY,low,PPI y/y,1.0%,0.5%,-0.6%
8082,2021-04-11,Day 7,All,low,IMF Meetings,,,
8083,2021-04-10,Day 6,All,low,IMF Meetings,,,
8084,2021-04-09, ,CAD,high,Unemployment Rate,7.5%,8.0%,8.2%
8085,2021-04-09,6:30,AUD,low,AIG Services Index,58.7,,55.8
8086,2021-04-09,9:30,AUD,medium,RBA Financial Stability Review,,,
8087,2021-04-09,Day 5,All,low,IMF Meetings,,,
8088,2021-04-09,22:00,USD,low,Final Wholesale Inventories m/m,0.6%,0.5%,0.5%
8089,2021-04-09, ,USD,low,PPI m/m,1.0%,0.5%,0.5%
8090,2021-04-09,20:56,USD,low,Core PPI m/m,0.7%,0.2%,0.2%
8091,2021-04-09,13:45,CHF,low,Unemployment Rate,3.3%,3.6%,3.4%
8092,2021-04-09,20:30,CAD,high,Employment Change,303.1K,101.5K,259.2K
8093,2021-04-09,19:00,GBP,low,BOE Quarterly Bulletin,,,
8094,2021-04-09,14:00,EUR,low,German Industrial Production m/m,-1.6%,1.6%,-2.0%
8095,2021-04-09, ,EUR,low,German Trade Balance,19.1B,23.4B,21.3B
8096,2021-04-09,12:00,USD,high,Fed Chair Powell Speaks,,,
8097,2021-04-09,14:45,EUR,low,French Industrial Production m/m,-4.7%,0.5%,3.2%
8098,2021-04-09,15:30,GBP,low,Halifax HPI m/m,1.1%,0.3%,0.0%
8099,2021-04-09,16:00,EUR,low,Italian Retail Sales m/m,6.6%,2.0%,-2.7%
8100,2021-04-08,22:30,USD,low,Natural Gas Storage,20B,22B,14B
8101,2021-04-08,9:00,NZD,low,Prelim ANZ Business Confidence,-8.4,,-4.1
8102,2021-04-08,7:50,JPY,low,Current Account,1.79T,1.02T,1.50T
8103,2021-04-08,7:01,GBP,low,RICS House Price Balance,59%,55%,54%
8104,2021-04-08,2:00,USD,high,FOMC Meeting Minutes,,,
8105,2021-04-08,1:45,USD,high,President Biden Speaks,,,
8106,2021-04-08,1:00,USD,low,FOMC Member Daly Speaks,,,
8107,2021-04-08,12:00,USD,low,FOMC Member Barkin Speaks,,,
8108,2021-04-08, ,CNY,low,PPI y/y,4.4%,3.6%,1.7%
8109,2021-04-08, ,CNY,low,CPI y/y,0.4%,0.3%,-0.2%
8110,2021-04-08,3:00,USD,low,Consumer Credit m/m,27.6B,2.9B,0.1B
8111,2021-04-08,14:45,EUR,low,French Trade Balance,-5.2B,-3.8B,-4.2B
8112,2021-04-08,Day 4,All,low,IMF Meetings,,,
8113,2021-04-08,17:00,EUR,low,PPI m/m,0.5%,0.6%,1.7%
8114,2021-04-08,14:00,EUR,low,German Factory Orders m/m,1.2%,1.3%,0.8%
8115,2021-04-08,14:02,JPY,low,Economy Watchers Sentiment,49.0,45.1,41.3
8116,2021-04-08,13:00,JPY,low,Consumer Confidence,36.1,35.6,33.8
8117,2021-04-08,15:00,CHF,low,Foreign Currency Reserves,930B,,914B
8118,2021-04-08,16:30,GBP,low,Construction PMI,61.7,55.0,53.3
8119,2021-04-08, ,GBP,low,Housing Equity Withdrawal q/q,0.2B,-1.5B,-6.8B
8120,2021-04-08,16:52,EUR,low,Spanish 10-y Bond Auction,-0.04|1.8,,0.35|1.6
8121,2021-04-08,20:30,USD,medium,Unemployment Claims,744K,682K,728K
8122,2021-04-08,19:30,EUR,low,ECB Monetary Policy Meeting Accounts,,,
8123,2021-04-08,17:07,GBP,low,10-y Bond Auction,0.89|3.0,,0.87|2.7
8124,2021-04-08,17:03,EUR,low,French 10-y Bond Auction,0.00|1.7,,-0.07|2.0
8125,2021-04-07,16:00,EUR,low,Final Services PMI,49.6,48.8,48.8
8126,2021-04-07,15:50,EUR,low,French Final Services PMI,48.2,47.8,47.8
8127,2021-04-07,6:30,AUD,low,AIG Construction Index,61.8,,57.4
8128,2021-04-07,9:00,NZD,low,ANZ Commodity Prices m/m,6.1%,,3.3%
8129,2021-04-07,16:30,GBP,low,Final Services PMI,56.3,56.8,56.8
8130,2021-04-07,24:59,JPY,low,Leading Indicators,99.7%,99.7%,98.5%
8131,2021-04-07,15:45,EUR,low,Italian Services PMI,48.6,49.2,48.8
8132,2021-04-07,15:15,EUR,low,Spanish Services PMI,48.1,45.6,43.1
8133,2021-04-07,15:55,EUR,low,German Final Services PMI,51.5,50.8,50.8
8134,2021-04-07,22:30,USD,medium,Crude Oil Inventories,-3.5M,-2.0M,-0.9M
8135,2021-04-07,Day 3,All,low,IMF Meetings,,,
8136,2021-04-07,22:00,CAD,medium,Ivey PMI,72.9,62.0,60.0
8137,2021-04-07, ,USD,low,Trade Balance,-71.1B,-70.2B,-67.8B
8138,2021-04-07, ,USD,low,FOMC Member Evans Speaks,,,
8139,2021-04-07,20:30,CAD,low,Trade Balance,1.0B,1.3B,1.2B
8140,2021-04-07,All Day,All,medium,G20 Meetings,,,
8141,2021-04-06,Day 2,All,low,IMF Meetings,,,
8142,2021-04-06,7:30,JPY,low,Average Cash Earnings y/y,-0.2%,-0.5%,-0.8%
8143,2021-04-06,9:30,AUD,low,ANZ Job Advertisements m/m,7.4%,,8.8%
8144,2021-04-06,9:45,CNY,low,Caixin Services PMI,54.3,52.2,51.5
8145,2021-04-06,11:35,JPY,low,30-y Bond Auction,0.69|3.1,,0.69|2.8
8146,2021-04-06,22:29,NZD,low,GDT Price Index,0.3%,,-3.8%
8147,2021-04-06,15:00,EUR,low,Spanish Unemployment Change,-59.1K,-45.0K,44.4K
8148,2021-04-06,22:00,USD,low,JOLTS Job Openings,7.37M,6.91M,7.10M
8149,2021-04-06,21:37,USD,low,IBD/TIPP Economic Optimism,56.4,56.2,55.4
8150,2021-04-06,17:00,EUR,low,Unemployment Rate,8.3%,8.1%,8.3%
8151,2021-04-06,16:30,EUR,low,Sentix Investor Confidence,13.1,6.8,5.0
8152,2021-04-06,16:00,EUR,low,Italian Monthly Unemployment Rate,10.2%,8.9%,10.3%
