,date,time,currency,impact,event,actual,forecast,previous
5087,2022-04-13, ,CAD,High,Overnight Rate,,1.00%,0.50%
5088,2022-04-13, ,CAD,High,BOC Rate Statement,,,
5089,2022-04-13,22:00,CAD,High,BOC Press Conference,,,
5090,2022-04-13, ,USD,Medium,Core PPI m/m,1.0%,0.5%,0.2%
5091,2022-04-13,19:30,USD,High,PPI m/m,1.4%,1.1%,0.8%
5092,2022-04-13,16:38,EUR,Low,German 10-y Bond Auction,,,0.38|1.3
5093,2022-04-13,15:30,GBP,Low,HPI y/y,10.9%,10.1%,10.2%
5094,2022-04-13,15:00,EUR,Low,Italian Industrial Production m/m,4.0%,0.9%,-3.4%
5095,2022-04-12, ,GBP,Low,Claimant Count Change,-46.9K,-41.1K,-58.0K
5096,2022-04-12,5:45,NZD,Low,Visitor Arrivals m/m,,,-34.5%
5097,2022-04-12,5:04,NZD,Low,NZIER Business Confidence,,,-28
5098,2022-04-12,6:01,GBP,Low,BRC Retail Sales Monitor y/y,-0.4%,2.6%,2.7%
5099,2022-04-12,6:50,JPY,Low,Bank Lending y/y,,0.5%,0.3%
5100,2022-04-12, ,JPY,Low,PPI y/y,9.5%,9.2%,9.7%
5101,2022-04-12,8:30,AUD,Low,NAB Business Confidence,,,13
5102,2022-04-12,13:00,EUR,Low,German Final CPI m/m,,2.5%,2.5%
5103,2022-04-12, ,EUR,Low,German WPI m/m,6.9%,1.4%,1.7%
5104,2022-04-12, ,GBP,Low,Average Earnings Index 3m/y,,5.4%,4.8%
5105,2022-04-12, ,USD,High,Core CPI m/m,0.3%,0.5%,0.5%
5106,2022-04-12, ,GBP,Low,Unemployment Rate,,3.8%,3.9%
5107,2022-04-12,16:00,EUR,Medium,ZEW Economic Sentiment,-43.0,-46.5,-38.7
5108,2022-04-12, ,EUR,Medium,German ZEW Economic Sentiment,-41.0,-48.4,-39.3
5109,2022-04-12,16:02,GBP,Low,10-y Bond Auction,,,1.60|2.5
5110,2022-04-12,17:00,USD,Low,NFIB Small Business Index,93.2,95.0,95.7
5111,2022-04-12,19:30,USD,High,CPI m/m,,1.2%,0.8%
5112,2022-04-12, ,USD,High,CPI y/y,8.5%,8.4%,7.9%
5113,2022-04-12,21:00,USD,Low,IBD/TIPP Economic Optimism,45.5,43.2,41.0
5114,2022-04-12,13:45,EUR,Low,French Trade Balance,-10.3B,-9.3B,-8.0B
5115,2022-04-11, ,GBP,Low,Index of Services 3m/3m,0.8%,0.7%,1.4%
5116,2022-04-11,7:30,JPY,Medium,BOJ Gov Kuroda Speaks,,,
5117,2022-04-11,8:30,CNY,Low,CPI y/y,1.5%,1.3%,0.9%
5118,2022-04-11,12:59,JPY,Low,Prelim Machine Tool Orders y/y,,,31.6%
5119,2022-04-11,13:00,GBP,Low,Construction Output m/m,-0.1%,0.5%,1.6%
5120,2022-04-11, ,GBP,Low,GDP m/m,0.1%,0.2%,0.8%
5121,2022-04-11, ,GBP,Low,Goods Trade Balance,-20.6B,-16.8B,-23.9B
5122,2022-04-11, ,CNY,Low,PPI y/y,8.3%,8.1%,8.8%
5123,2022-04-11, ,GBP,Low,Industrial Production m/m,-0.6%,0.3%,0.7%
5124,2022-04-11,15:10,CNY,Low,M2 Money Supply y/y,9.7%,9.2%,9.2%
5125,2022-04-11, ,CNY,Low,New Loans,3130B,2750B,1230B
5126,2022-04-11,17:00,GBP,Low,NIESR GDP Estimate,,,1.0%
5127,2022-04-11,20:30,USD,Low,FOMC Member Bowman Speaks,,,
5128,2022-04-11, ,GBP,Low,Manufacturing Production m/m,-0.4%,0.3%,0.9%
5129,2022-04-10,All Day,EUR,High,French Presidential Election,,,
5130,2022-04-08,13:00,JPY,Low,Economy Watchers Sentiment,47.8,45.0,37.7
5131,2022-04-08,2:00,USD,Low,Consumer Credit m/m,41.8B,18.0B,8.9B
5132,2022-04-08,3:00,CAD,Low,Annual Budget Release,,,
5133,2022-04-08,6:50,JPY,Low,Current Account,0.52T,0.27T,0.18T
5134,2022-04-08,8:30,AUD,Low,RBA Financial Stability Review,,,
5135,2022-04-08,12:00,JPY,Low,Consumer Confidence,32.8,36.9,35.3
5136,2022-04-08,15:00,EUR,Low,Italian Retail Sales m/m,0.7%,0.5%,-0.6%
5137,2022-04-08,19:30,CAD,High,Employment Change,72.5K,77.5K,336.6K
5138,2022-04-08, ,CAD,High,Unemployment Rate,5.3%,5.4%,5.5%
5139,2022-04-08,21:00,USD,Low,Final Wholesale Inventories m/m,2.5%,2.1%,2.1%
5140,2022-04-07,15:49,EUR,Low,Spanish 10-y Bond Auction,,,1.23|1.5
5141,2022-04-07,5:30,AUD,Low,AIG Services Index,,,60.0
5142,2022-04-07,8:30,AUD,Low,Trade Balance,7.46B,11.70B,11.79B
5143,2022-04-07,10:35,JPY,Low,30-y Bond Auction,,,0.89|3.1
5144,2022-04-07,12:00,JPY,Low,Leading Indicators,,100.9%,102.5%
5145,2022-04-07,12:45,CHF,Low,Unemployment Rate,,2.2%,2.3%
5146,2022-04-07,13:00,EUR,Low,German Industrial Production m/m,,0.1%,1.4%
5147,2022-04-07,1:00,USD,High,FOMC Meeting Minutes,,,
5148,2022-04-07,14:00,CHF,Low,Foreign Currency Reserves,,,938B
5149,2022-04-07, ,GBP,Low,Halifax HPI m/m,1.4%,0.9%,0.8%
5150,2022-04-07,16:00,EUR,Low,Retail Sales m/m,0.3%,0.6%,0.2%
5151,2022-04-07,18:30,EUR,Low,ECB Monetary Policy Meeting Accounts,,,
5152,2022-04-07,19:15,GBP,Low,MPC Member Pill Speaks,,,
5153,2022-04-07,19:30,USD,Medium,Unemployment Claims,166K,201K,171K
5154,2022-04-07,20:00,USD,Medium,FOMC Member Bullard Speaks,,,
5155,2022-04-07,21:30,USD,Medium,Treasury Sec Yellen Speaks,,,
5156,2022-04-07, ,USD,Low,Natural Gas Storage,-33B,-28B,26B
5157,2022-04-07,16:03,EUR,Low,French 10-y Bond Auction,,,0.52|1.7
5158,2022-04-06,15:30,GBP,Low,Construction PMI,59.1,58.0,59.1
5159,2022-04-06,1:00,USD,Low,FOMC Member Williams Speaks,,,
5160,2022-04-06,8:08,NZD,Low,ANZ Commodity Prices m/m,,,3.9%
5161,2022-04-06,8:45,CNY,Low,Caixin Services PMI,42.0,49.6,50.2
5162,2022-04-06,13:00,EUR,Low,German Factory Orders m/m,-2.2%,-0.2%,2.3%
5163,2022-04-06,13:05,AUD,Low,RBA Deputy Gov Bullock Speaks,,,
5164,2022-04-06,16:00,EUR,Low,PPI m/m,1.1%,1.2%,5.1%
5165,2022-04-06,21:00,CAD,Medium,Ivey PMI,74.2,62.3,60.6
5166,2022-04-06, ,USD,Medium,Treasury Sec Yellen Speaks,,,
5167,2022-04-06,21:30,USD,Low,Crude Oil Inventories,2.4M,-2.9M,-3.4M
5168,2022-04-05,14:50,EUR,Low,French Final Services PMI,,57.4,57.4
5169,2022-04-05,6:30,JPY,Low,Average Cash Earnings y/y,1.2%,0.6%,1.1%
5170,2022-04-05, ,JPY,Low,Household Spending y/y,1.1%,2.8%,6.9%
5171,2022-04-05,All Day,CNY,Non-Economic,Bank Holiday,,,
5172,2022-04-05,10:35,JPY,Low,10-y Bond Auction,,,0.18|3.2
5173,2022-04-05,5:30,AUD,Low,AIG Construction Index,,,53.4
5174,2022-04-05,23:30,AUD,High,Cash Rate,,0.10%,0.10%
5175,2022-04-05, ,AUD,High,RBA Rate Statement,,,
5176,2022-04-05,13:45,EUR,Low,French Industrial Production m/m,-0.9%,-0.4%,1.8%
5177,2022-04-05,14:15,EUR,Low,Spanish Services PMI,53.4,54.2,56.6
5178,2022-04-05,14:45,EUR,Low,Italian Services PMI,52.1,51.6,52.8
5179,2022-04-05, ,USD,Low,Trade Balance,,-88.5B,-89.2B
5180,2022-04-05,14:55,EUR,Low,German Final Services PMI,56.1,55.0,55.0
5181,2022-04-05,20:45,USD,Low,Final Services PMI,58.0,58.9,58.9
5182,2022-04-05,21:45,NZD,Low,GDT Price Index,,,-0.9%
5183,2022-04-05,15:00,EUR,Low,Final Services PMI,55.6,54.8,54.8
5184,2022-04-05,21:00,USD,High,ISM Services PMI,,58.6,56.5
5185,2022-04-05,21:05,USD,Medium,FOMC Member Brainard Speaks,,,
5186,2022-04-05,19:30,CAD,Low,Trade Balance,2.7B,2.9B,3.1B
5187,2022-04-05,All Day,EUR,Low,ECOFIN Meetings,,,
5188,2022-04-05, ,GBP,Low,Housing Equity Withdrawal q/q,-12.1B,1.4B,-6.7B
5189,2022-04-05,15:30,GBP,Low,Final Services PMI,62.6,60.9,61.0
5190,2022-04-04,15:30,EUR,Low,Sentix Investor Confidence,-18.0,-9.3,-7.0
5191,2022-04-04,6:50,JPY,Low,Monetary Base y/y,,8.0%,7.6%
5192,2022-04-04,All Day,CNY,Non-Economic,Bank Holiday,,,
5193,2022-04-04,8:00,AUD,Low,MI Inflation Gauge m/m,,,0.5%
5194,2022-04-04,8:30,AUD,Low,ANZ Job Advertisements m/m,,,10.9%
5195,2022-04-04,13:00,EUR,Low,German Trade Balance,,11.3B,8.8B
5196,2022-04-04,14:00,EUR,Medium,Spanish Unemployment Change,-2.9K,15.3K,-11.4K
5197,2022-04-04,21:00,GBP,Low,MPC Member Cunliffe Speaks,,,
5198,2022-04-04,16:05,GBP,Medium,BOE Gov Bailey Speaks,,,
5199,2022-04-04, ,USD,Low,Factory Orders m/m,,-0.5%,1.5%
5200,2022-04-04,21:30,CAD,Medium,BOC Business Outlook Survey,,,
5201,2022-04-04,All Day,EUR,Low,Eurogroup Meetings,,,
5202,2022-04-04,19:30,CAD,Low,Building Permits m/m,21.0%,6.9%,-8.2%
5203,2022-04-03,0:00,USD,Low,FOMC Member Williams Speaks,,,
5204,2022-04-03,11:00,AUD,Non-Economic,Daylight Saving Time Shift,,,
5205,2022-04-02,21:00,NZD,Non-Economic,Daylight Saving Time Shift,,,
5206,2022-04-01,13:45,EUR,Low,French Gov Budget Balance,,,-15.9B
5207,2022-04-01,8:45,CNY,Low,Caixin Manufacturing PMI,48.1,50.0,50.4
5208,2022-04-01,14:45,EUR,Low,Italian Manufacturing PMI,55.8,57.0,58.3
5209,2022-04-01,14:30,CHF,Low,Manufacturing PMI,64.0,61.0,62.6
5210,2022-04-01,14:15,EUR,Low,Spanish Manufacturing PMI,54.2,55.8,56.9
5211,2022-04-01,13:30,CHF,Low,CPI m/m,0.6%,0.5%,0.7%
5212,2022-04-01,12:30,AUD,Low,Commodity Prices y/y,,,34.0%
5213,2022-04-01, ,JPY,Low,Tankan Non-Manufacturing Index,9,5,9
5214,2022-04-01,7:30,JPY,Low,Final Manufacturing PMI,54.1,53.2,53.2
5215,2022-04-01,15:00,EUR,Low,Final Manufacturing PMI,56.5,57.0,57.0
5216,2022-04-01,6:50,JPY,Low,Tankan Manufacturing Index,14,12,18
5217,2022-04-01,4:30,AUD,Low,AIG Manufacturing Index,,,53.2
5218,2022-04-01,0:30,USD,Low,President Biden Speaks,,,
5219,2022-04-01,14:50,EUR,Low,French Final Manufacturing PMI,,54.8,54.8
5220,2022-04-01,14:55,EUR,Low,German Final Manufacturing PMI,56.9,57.6,57.6
5221,2022-04-01,21:00,USD,High,ISM Manufacturing PMI,57.1,58.9,58.6
5222,2022-04-01,16:00,EUR,Medium,CPI Flash Estimate y/y,7.5%,6.7%,5.9%
5223,2022-04-01, ,EUR,Low,Core CPI Flash Estimate y/y,3.0%,3.1%,2.7%
5224,2022-04-01,19:30,USD,High,Average Hourly Earnings m/m,,0.4%,0.1%
5225,2022-04-01, ,USD,High,Non-Farm Employment Change,431K,492K,750K
5226,2022-04-01, ,USD,High,Unemployment Rate,3.6%,3.7%,3.8%
5227,2022-04-01,20:30,CAD,Low,Manufacturing PMI,,,56.6
5228,2022-04-01,20:45,USD,Low,Final Manufacturing PMI,,58.5,58.5
5229,2022-04-01,15:30,GBP,Low,Final Manufacturing PMI,,55.5,55.5
5230,2022-04-01, ,USD,Low,Construction Spending m/m,0.5%,1.0%,1.6%
5231,2022-04-01, ,USD,Low,ISM Manufacturing Prices,87.1,79.9,75.6
5232,2022-04-01,All Day,USD,Low,Wards Total Vehicle Sales,,13.4M,14.1M
5233,2022-04-01,21:45,USD,Low,President Biden Speaks,,,
5234,2022-03-31, ,GBP,Low,Nationwide HPI m/m,1.1%,0.5%,1.7%
5235,2022-03-31, ,GBP,Low,Current Account,-7.3B,-18.5B,-28.9B
5236,2022-03-31, ,GBP,Low,Final GDP q/q,1.3%,1.0%,1.0%
5237,2022-03-31,12:00,JPY,Low,Housing Starts y/y,6.3%,1.3%,2.1%
5238,2022-03-31, ,GBP,Low,Revised Business Investment q/q,,0.9%,0.9%
5239,2022-03-31,13:30,CHF,Low,Retail Sales y/y,12.8%,5.3%,5.7%
5240,2022-03-31,13:00,EUR,Low,German Retail Sales m/m,0.3%,0.5%,1.4%
5241,2022-03-31,All Day,All,Medium,OPEC-JMMC Meetings,,,
5242,2022-03-31, ,CNY,Low,Non-Manufacturing PMI,48.4,50.3,51.6
5243,2022-03-31,8:30,CNY,Low,Manufacturing PMI,,49.7,50.2
5244,2022-03-31, ,AUD,Low,Private Sector Credit m/m,,0.6%,0.6%
5245,2022-03-31,7:30,AUD,Low,Building Approvals m/m,43.5%,4.8%,-27.1%
5246,2022-03-31,6:50,JPY,Low,Prelim Industrial Production m/m,0.1%,0.5%,-0.8%
5247,2022-03-31,0:00,USD,Medium,FOMC Member George Speaks,,,
5248,2022-03-31, ,EUR,Low,French Prelim CPI m/m,1.4%,1.3%,0.7%
5249,2022-03-31,13:45,EUR,Low,French Consumer Spending m/m,0.8%,1.2%,-2.0%
5250,2022-03-31,19:30,CAD,High,GDP m/m,,0.2%,0.1%
5251,2022-03-31,14:55,EUR,Low,German Unemployment Change,,-19K,-33K
5252,2022-03-31, ,USD,Medium,Unemployment Claims,202K,195K,188K
5253,2022-03-31,15:00,EUR,Low,Italian Monthly Unemployment Rate,8.5%,8.7%,8.6%
5254,2022-03-31,21:00,CHF,Medium,Gov Board Member Maechler Speaks,,,
5255,2022-03-31,20:45,USD,Medium,Chicago PMI,62.9,56.9,56.3
5256,2022-03-31, ,USD,Low,Personal Spending m/m,0.2%,0.5%,2.7%
5257,2022-03-31, ,USD,Low,Personal Income m/m,,0.5%,0.1%
5258,2022-03-31,20:00,USD,Low,FOMC Member Williams Speaks,,,
5259,2022-03-31, ,USD,High,Core PCE Price Index m/m,,0.4%,0.5%
5260,2022-03-31,18:30,USD,Low,Challenger Job Cuts y/y,,,-55.9%
5261,2022-03-31,21:30,USD,Low,Natural Gas Storage,26B,23B,-51B
5262,2022-03-31, ,EUR,Low,Unemployment Rate,6.8%,6.7%,6.9%
5263,2022-03-31,16:00,EUR,Low,Italian Prelim CPI m/m,1.2%,0.9%,0.9%
5264,2022-03-30,11:30,CHF,Medium,Gov Board Member Zurbrugg Speaks,,,
5265,2022-03-30,15:00,CHF,Low,Credit Suisse Economic Expectations,,,9.0
5266,2022-03-30,4:45,NZD,Low,Building Consents m/m,,,-8.7%
5267,2022-03-30,6:01,GBP,Low,BRC Shop Price Index y/y,,,1.8%
5268,2022-03-30,6:50,JPY,Low,Retail Sales y/y,-0.8%,-0.3%,1.1%
5269,2022-03-30,7:00,NZD,Medium,ANZ Business Confidence,,,-51.8
5270,2022-03-30,All Day,EUR,Low,German Prelim CPI m/m,2.5%,1.6%,0.9%
5271,2022-03-30,14:00,CHF,Low,KOF Economic Barometer,99.7,101.4,105.3
5272,2022-03-30, ,EUR,Low,Spanish Flash CPI y/y,9.8%,8.0%,7.6%
5273,2022-03-30, ,USD,Low,Final GDP Price Index q/q,,7.1%,7.1%
5274,2022-03-30, ,EUR,Medium,ECB President Lagarde Speaks,,,
5275,2022-03-30,15:10,GBP,Medium,MPC Member Broadbent Speaks,,,
5276,2022-03-30,16:13,EUR,Low,Italian 10-y Bond Auction,,,1.81|1.4
5277,2022-03-30,19:15,USD,High,ADP Non-Farm Employment Change,,455K,486K
5278,2022-03-30,19:30,USD,Medium,Final GDP q/q,6.9%,7.0%,7.0%
5279,2022-03-30,20:00,CHF,Low,SNB Quarterly Bulletin,,,
5280,2022-03-30,21:30,USD,Medium,Crude Oil Inventories,-3.4M,-2.0M,-2.5M
5281,2022-03-29,13:00,EUR,Low,German GfK Consumer Climate,-15.5,-14.6,-8.5
5282,2022-03-29,15:30,AUD,Medium,Annual Budget Release,,,
5283,2022-03-29, ,EUR,Low,German Import Prices m/m,1.3%,1.5%,4.3%
5284,2022-03-29,6:30,JPY,Low,Unemployment Rate,2.7%,2.8%,2.8%
5285,2022-03-29,6:50,JPY,Low,BOJ Summary of Opinions,,,
5286,2022-03-29, ,GBP,Low,Mortgage Approvals,71K,75K,74K
5287,2022-03-29, ,GBP,Low,M4 Money Supply m/m,1.0%,0.2%,0.1%
5288,2022-03-29,7:30,AUD,Low,Retail Sales m/m,1.8%,0.9%,1.8%
5289,2022-03-29, ,GBP,Low,Net Lending to Individuals m/m,6.5B,6.2B,6.1B
5290,2022-03-29,20:00,USD,Low,FOMC Member Williams Speaks,,,
5291,2022-03-29, ,USD,Low,HPI m/m,1.6%,1.2%,1.3%
5292,2022-03-29, ,USD,Low,S&P/CS Composite-20 HPI y/y,19.1%,18.6%,18.6%
5293,2022-03-29,18:00,GBP,Low,BOE Quarterly Bulletin,,,
5294,2022-03-29,21:00,USD,High,JOLTS Job Openings,11.27M,11.00M,11.28M
5295,2022-03-29, ,USD,Medium,CB Consumer Confidence,,106.9,105.7
5296,2022-03-28,19:30,USD,Low,Goods Trade Balance,,-106.4B,-107.6B
5297,2022-03-28,18:00,GBP,High,BOE Gov Bailey Speaks,,,
5298,2022-03-28,8:30,AUD,Low,NAB Quarterly Business Confidence,,,19
5299,2022-03-28, ,USD,Low,Prelim Wholesale Inventories m/m,2.1%,1.3%,1.1%
5300,2022-03-28,21:00,CNY,Low,CB Leading Index m/m,,,1.1%
5301,2022-03-27, ,GBP,Non-Economic,Daylight Saving Time Shift,,,
5302,2022-03-27, ,EUR,Non-Economic,Daylight Saving Time Shift,,,
5303,2022-03-27,8:00,CHF,Non-Economic,Daylight Saving Time Shift,,,
5304,2022-03-26,11:45,CAD,Low,Gov Council Member Kozicki Speaks,,,
5305,2022-03-26,11:00,USD,Low,FOMC Member Waller Speaks,,,
5306,2022-03-25, ,EUR,Low,Private Loans y/y,,4.4%,4.3%
5307,2022-03-25,0:30,USD,Low,President Biden Speaks,,,
5308,2022-03-25,6:30,JPY,Low,Tokyo Core CPI y/y,0.8%,0.7%,0.5%
5309,2022-03-25,6:50,JPY,Low,SPPI y/y,1.1%,1.2%,1.2%
5310,2022-03-25,7:01,GBP,Low,GfK Consumer Confidence,-31,-30,-26
5311,2022-03-25,14:00,GBP,Medium,Retail Sales m/m,-0.3%,0.6%,1.9%
5312,2022-03-25,16:00,EUR,Medium,German ifo Business Climate,90.8,94.2,98.5
5313,2022-03-25, ,EUR,Low,M3 Money Supply y/y,,6.3%,6.4%
5314,2022-03-25,20:56,EUR,Low,Belgian NBB Business Climate,0.4,1.8,2.3
5315,2022-03-25,17:30,GBP,Low,FPC Meeting Minutes,,,
5316,2022-03-25,21:00,USD,Medium,Revised UoM Consumer Sentiment,,59.7,59.7
5317,2022-03-25, ,USD,Low,FOMC Member Williams Speaks,,,
5318,2022-03-25, ,USD,Low,Pending Home Sales m/m,-4.1%,1.0%,-5.8%
5319,2022-03-25, ,USD,Low,Revised UoM Inflation Expectations,,,5.4%
5320,2022-03-25, ,GBP,Low,FPC Statement,,,
5321,2022-03-24,15:15,EUR,Medium,French Flash Services PMI,57.4,55.0,55.5
5322,2022-03-24, ,EUR,High,German Flash Services PMI,55.0,53.6,55.8
5323,2022-03-24, ,EUR,High,German Flash Manufacturing PMI,57.6,55.9,58.4
5324,2022-03-24, ,CHF,Medium,SNB Policy Rate,,-0.75%,-0.75%
5325,2022-03-24,2:00,USD,Medium,FOMC Member Bullard Speaks,,,
5326,2022-03-24, ,EUR,Low,French Flash Manufacturing PMI,,55.1,57.2
5327,2022-03-24,6:50,JPY,Low,Monetary Policy Meeting Minutes,,,
5328,2022-03-24,8:05,USD,Medium,FOMC Member Bullard Speaks,,,
5329,2022-03-24,7:30,JPY,Low,Flash Manufacturing PMI,,53.5,52.7
5330,2022-03-24, ,AUD,Low,Flash Services PMI,,,57.4
5331,2022-03-24,5:00,AUD,Low,Flash Manufacturing PMI,,,57.0
5332,2022-03-24, ,EUR,Low,Flash Manufacturing PMI,57.0,56.0,58.2
5333,2022-03-24,16:00,EUR,Low,ECB Economic Bulletin,,,
5334,2022-03-24,15:30,CHF,High,SNB Monetary Policy Assessment,,,
5335,2022-03-24, ,EUR,Low,Flash Services PMI,54.8,54.3,55.5
5336,2022-03-24, ,USD,Low,Current Account,,-218B,-220B
5337,2022-03-24,16:30,GBP,Medium,Flash Manufacturing PMI,55.5,57.0,58.0
5338,2022-03-24,21:30,USD,Low,Natural Gas Storage,,-52B,-79B
5339,2022-03-24, ,USD,Medium,Flash Services PMI,58.9,56.0,56.5
5340,2022-03-24,20:10,USD,Medium,FOMC Member Waller Speaks,,,
5341,2022-03-24,20:00,GBP,Low,MPC Member Mann Speaks,,,
5342,2022-03-24,20:45,USD,Medium,Flash Manufacturing PMI,58.5,56.6,57.3
5343,2022-03-24, ,USD,Medium,Unemployment Claims,187K,210K,215K
5344,2022-03-24, ,USD,Medium,Durable Goods Orders m/m,-2.2%,-0.5%,1.6%
5345,2022-03-24,19:30,USD,Medium,Core Durable Goods Orders m/m,-0.6%,0.5%,0.8%
5346,2022-03-24,18:00,GBP,Low,CBI Realized Sales,9,11,14
5347,2022-03-24, ,GBP,Medium,Flash Services PMI,61.0,58.0,60.5
5348,2022-03-23,16:30,GBP,Low,HPI y/y,9.6%,10.2%,10.0%
5349,2022-03-23,23:59,JPY,Low,BOJ Core CPI y/y,1.0%,0.8%,0.8%
5350,2022-03-23,14:00,GBP,High,CPI y/y,6.2%,6.0%,5.5%
5351,2022-03-23, ,GBP,Low,Core CPI y/y,5.2%,5.0%,4.4%
5352,2022-03-23, ,GBP,Low,PPI Input m/m,1.4%,1.2%,1.5%
5353,2022-03-23, ,GBP,Low,PPI Output m/m,,0.9%,1.2%
5354,2022-03-23, ,GBP,Low,RPI y/y,,8.2%,7.8%
5355,2022-03-23,4:00,USD,Medium,FOMC Member Mester Speaks,,,
5356,2022-03-23,19:00,GBP,High,BOE Gov Bailey Speaks,,,
5357,2022-03-23,19:43,GBP,High,Annual Budget Release,,,
5358,2022-03-23,21:00,USD,Low,New Home Sales,772K,809K,788K
5359,2022-03-23,21:30,AUD,Low,CB Leading Index m/m,,,0.2%
5360,2022-03-23, ,USD,Medium,Crude Oil Inventories,-2.5M,-0.7M,4.3M
5361,2022-03-23,21:50,EUR,Low,Consumer Confidence,-19,-13,-9
5362,2022-03-23, ,USD,High,Fed Chair Powell Speaks,,,
5363,2022-03-22,19:30,CAD,Low,IPPI m/m,3.1%,2.6%,3.0%
5364,2022-03-22,11:30,USD,High,Fed Chair Powell Speaks,,,
5365,2022-03-22,3:00,NZD,Low,Westpac Consumer Sentiment,,,99.1
5366,2022-03-22,8:00,AUD,Medium,RBA Gov Lowe Speaks,,,
5367,2022-03-22,16:05,EUR,Low,Current Account,22.6B,24.3B,22.6B
5368,2022-03-22,18:00,GBP,Low,CBI Industrial Order Expectations,26,16,20
5369,2022-03-22,14:00,GBP,Low,Public Sector Net Borrowing,12.3B,8.5B,-7.8B
5370,2022-03-22, ,CAD,Low,RMPI m/m,6.0%,5.4%,6.5%
5371,2022-03-22,20:15,EUR,Medium,ECB President Lagarde Speaks,,,
5372,2022-03-22,20:59,USD,Low,Richmond Manufacturing Index,13,2,1
5373,2022-03-22,21:35,USD,Low,FOMC Member Williams Speaks,,,
5374,2022-03-22,22:15,CHF,Medium,SNB Chairman Jordan Speaks,,,
5375,2022-03-22, ,GBP,Low,MPC Member Cunliffe Speaks,,,
5376,2022-03-21,4:45,NZD,Low,Trade Balance,-385M,-808M,-1126M
5377,2022-03-21,All Day,JPY,Non-Economic,Bank Holiday,,,
5378,2022-03-21,7:01,GBP,Low,Rightmove HPI m/m,,,2.3%
5379,2022-03-21,9:00,NZD,Low,Credit Card Spending y/y,,,5.1%
5380,2022-03-21,14:00,EUR,Low,German PPI m/m,1.4%,1.8%,2.2%
5381,2022-03-21,14:30,EUR,Medium,ECB President Lagarde Speaks,,,
5382,2022-03-21,18:00,EUR,Low,German Buba Monthly Report,,,
5383,2022-03-19,1:00,USD,Low,FOMC Member Bowman Speaks,,,
5384,2022-03-18,17:00,EUR,Low,Trade Balance,-7.7B,-9.1B,-9.7B
5385,2022-03-18,9:51,JPY,Medium,Monetary Policy Statement,,,
5386,2022-03-18, ,JPY,Low,BOJ Policy Rate,,-0.10%,-0.10%
5387,2022-03-18,23:30,JPY,Low,Tertiary Industry Activity m/m,-0.7%,-1.0%,0.1%
5388,2022-03-18,13:30,JPY,Medium,BOJ Press Conference,,,
5389,2022-03-18,16:00,EUR,Low,Italian Trade Balance,-5.05B,3.05B,1.10B
5390,2022-03-18,6:30,JPY,Low,National Core CPI y/y,,0.6%,0.2%
5391,2022-03-18,19:30,CAD,Medium,Core Retail Sales m/m,2.5%,2.3%,-2.7%
5392,2022-03-18, ,CAD,Medium,Retail Sales m/m,3.2%,2.4%,-2.0%
5393,2022-03-18, ,CAD,Low,NHPI m/m,1.1%,0.6%,0.9%
5394,2022-03-18,21:00,USD,Medium,Existing Home Sales,6.02M,6.10M,6.49M
5395,2022-03-18, ,USD,Low,CB Leading Index m/m,,0.3%,-0.5%
5396,2022-03-18, ,CAD,Low,Foreign Securities Purchases,13.49B,34.50B,37.54B
5397,2022-03-17,4:45,NZD,High,GDP q/q,3.0%,3.3%,-3.6%
5398,2022-03-17, ,AUD,Low,RBA Bulletin,,,
5399,2022-03-17, ,AUD,High,Unemployment Rate,4.0%,4.1%,4.2%
5400,2022-03-17,7:30,AUD,High,Employment Change,77.4K,36.0K,28.3K
5401,2022-03-17,6:50,JPY,Low,Core Machinery Orders m/m,,-2.0%,3.6%
5402,2022-03-17, ,USD,High,FOMC Statement,,,
5403,2022-03-17,1:30,USD,High,FOMC Press Conference,,,
5404,2022-03-17, ,USD,High,Federal Funds Rate,,0.50%,<0.25%
5405,2022-03-17,17:00,EUR,Low,Final CPI y/y,5.9%,5.8%,5.8%
5406,2022-03-17,1:00,USD,High,FOMC Economic Projections,,,
5407,2022-03-17,11:30,USD,Low,President Biden Speaks,,,
5408,2022-03-17,14:00,CHF,Low,Trade Balance,5.95B,4.20B,3.07B
5409,2022-03-17,16:30,EUR,Medium,ECB President Lagarde Speaks,,,
5410,2022-03-17, ,EUR,Low,Final Core CPI y/y,,2.7%,2.7%
5411,2022-03-17, ,USD,Medium,Unemployment Claims,214K,221K,229K
5412,2022-03-17,21:30,USD,Low,Natural Gas Storage,-79B,-71B,-124B
5413,2022-03-17, ,USD,Low,Capacity Utilization Rate,77.6%,77.9%,77.3%
5414,2022-03-17, ,USD,Low,Housing Starts,1.77M,1.70M,1.66M
5415,2022-03-17, ,USD,Low,Building Permits,,1.84M,1.90M
5416,2022-03-17,20:15,USD,Medium,Industrial Production m/m,,0.5%,1.4%
5417,2022-03-17,19:30,USD,Medium,Philly Fed Manufacturing Index,27.4,15.1,16.0
5418,2022-03-17, ,GBP,Medium,BOE Inflation Letter,,,
5419,2022-03-17, ,GBP,High,Official Bank Rate,,0.75%,0.50%
5420,2022-03-17, ,GBP,High,Monetary Policy Summary,,,
5421,2022-03-17,19:00,GBP,High,MPC Official Bank Rate Votes,8-0-1,9-0-0,9-0-0
5422,2022-03-16, ,CAD,Medium,Trimmed CPI y/y,4.3%,4.2%,4.0%
